,a2_i,a2_j,a1_i,a1_j,b2_i,b2_j,b1_i,b1_j,y1,y2
5516,1.0,4.0,,,3.0,4.0,,,1.0,0.0
5517,1.0,4.0,,,,,,,1.0,0.0
5518,2.0,4.0,,,3.0,4.0,2.0,0.0,1.0,0.0
5519,2.0,5.0,,,,,2.0,1.0,1.0,0.0
5520,2.0,4.0,4.0,4.0,,,2.0,1.0,1.0,0.0
5521,2.0,4.0,,,,,2.0,0.0,1.0,1.0
5522,2.0,5.0,,,,,2.0,1.0,1.0,0.0
5523,1.0,5.0,,,,,1.0,1.0,1.0,0.0
5524,1.0,4.0,3.0,4.0,3.0,4.0,1.0,2.0,1.0,0.0
5525,0.0,4.0,4.0,4.0,3.0,4.0,0.0,2.0,1.0,0.0
5526,0.0,4.0,,,,,0.0,2.0,1.0,0.0
5527,0.0,3.0,,,,,,,1.0,0.0
5528,1.0,3.0,,,,,1.0,2.0,1.0,0.0
5529,0.0,3.0,,,,,0.0,2.0,1.0,0.0
5530,1.0,3.0,,,,,,,1.0,0.0
5531,1.0,2.0,,,,,,,1.0,0.0
5532,0.0,2.0,,,,,0.0,2.0,1.0,0.0
5533,0.0,2.0,,,,,0.0,1.0,1.0,0.0
5534,0.0,3.0,,,2.0,3.0,0.0,1.0,1.0,0.0
5535,0.0,4.0,,,,,0.0,1.0,1.0,0.0
5536,0.0,4.0,,,2.0,4.0,0.0,1.0,1.0,0.0
5537,0.0,3.0,,,2.0,3.0,0.0,0.0,1.0,0.0
5538,0.0,4.0,5.0,4.0,,,0.0,0.0,1.0,0.0
5539,0.0,4.0,5.0,4.0,,,0.0,0.0,1.0,0.0
5540,1.0,4.0,,,1.0,1.0,,,1.0,0.0
5541,2.0,4.0,,,,,,,1.0,0.0
5542,2.0,4.0,,,,,,,1.0,0.0
5543,2.0,5.0,,,,,,,1.0,0.0
5544,1.0,5.0,5.0,5.0,,,,,1.0,0.0
5545,1.0,4.0,,,,,,,1.0,0.0
5546,1.0,4.0,5.0,4.0,,,,,1.0,0.0
5547,0.0,4.0,5.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0
5548,0.0,5.0,5.0,5.0,,,0.0,1.0,1.0,0.0
5549,0.0,6.0,,,,,0.0,2.0,2.0,0.0
5550,0.0,6.0,,,,,0.0,2.0,2.0,0.0
5551,0.0,5.0,,,0.0,2.0,0.0,3.0,1.0,0.0
5552,0.0,5.0,,,0.0,2.0,0.0,4.0,1.0,0.0
5553,0.0,5.0,,,0.0,1.0,0.0,4.0,1.0,0.0
5554,0.0,4.0,,,0.0,0.0,1.0,4.0,1.0,0.0
5555,0.0,4.0,,,0.0,1.0,,,3.0,0.0
5556,0.0,4.0,,,,,1.0,4.0,1.0,0.0
5557,1.0,4.0,,,1.0,0.0,0.0,4.0,2.0,0.0
5558,0.0,4.0,,,,,0.0,5.0,3.0,0.0
5559,0.0,4.0,,,,,0.0,4.0,1.0,0.0
5560,0.0,4.0,,,,,0.0,3.0,1.0,0.0
5561,0.0,4.0,,,,,0.0,3.0,1.0,0.0
5562,0.0,4.0,,,,,0.0,3.0,1.0,0.0
5563,0.0,4.0,,,,,,,1.0,0.0
5564,0.0,4.0,6.0,4.0,,,,,1.0,0.0
5565,0.0,4.0,5.0,4.0,,,,,1.0,0.0
5566,1.0,4.0,,,1.0,1.0,2.0,4.0,0.0,0.0
5567,1.0,4.0,,,1.0,2.0,2.0,4.0,0.0,0.0
5568,1.0,5.0,4.0,5.0,1.0,3.0,2.0,5.0,0.0,0.0
5569,2.0,5.0,,,,,2.0,4.0,1.0,0.0
5570,1.0,5.0,4.0,5.0,,,,,0.0,0.0
5571,0.0,5.0,5.0,5.0,0.0,3.0,,,1.0,0.0
5572,0.0,5.0,,,0.0,3.0,,,1.0,0.0
5573,0.0,5.0,,,,,5.0,5.0,1.0,0.0
5574,0.0,5.0,,,0.0,3.0,4.0,5.0,1.0,0.0
5575,0.0,6.0,5.0,6.0,0.0,2.0,,,2.0,0.0
5576,0.0,6.0,5.0,6.0,,,,,2.0,0.0
5577,0.0,6.0,6.0,6.0,,,,,2.0,0.0
5578,1.0,6.0,6.0,6.0,1.0,2.0,,,0.0,0.0
5579,0.0,6.0,6.0,6.0,,,,,2.0,0.0
5580,0.0,6.0,6.0,6.0,,,,,2.0,0.0
5581,0.0,6.0,5.0,6.0,,,,,2.0,0.0
5582,0.0,6.0,4.0,6.0,,,,,2.0,0.0
5583,0.0,6.0,4.0,6.0,,,,,2.0,3.0
5584,1.0,6.0,,,1.0,3.0,,,0.0,0.0
5585,2.0,6.0,,,,,,,0.0,0.0
5586,2.0,6.0,,,,,6.0,6.0,0.0,0.0
5587,2.0,6.0,,,2.0,4.0,6.0,6.0,0.0,0.0
5588,2.0,6.0,,,2.0,5.0,5.0,6.0,0.0,0.0
5589,2.0,5.0,,,1.0,5.0,,,0.0,0.0
5590,1.0,5.0,,,1.0,5.0,,,0.0,0.0
5591,2.0,5.0,,,1.0,5.0,,,0.0,0.0
5592,3.0,5.0,,,1.0,5.0,5.0,5.0,0.0,0.0
5593,2.0,5.0,,,0.0,5.0,,,0.0,0.0
5594,1.0,5.0,,,,,,,0.0,0.0
5595,1.0,6.0,,,1.0,6.0,,,0.0,0.0
5596,1.0,6.0,,,0.0,6.0,,,0.0,0.0
5597,0.0,6.0,,,1.0,6.0,,,2.0,0.0
5598,1.0,6.0,,,1.0,5.0,,,0.0,0.0
5599,0.0,6.0,,,,,,,2.0,0.0
5600,0.0,5.0,,,,,,,1.0,0.0
5601,1.0,5.0,,,1.0,5.0,,,0.0,1.0
5602,0.0,5.0,,,,,,,1.0,1.0
5603,0.0,6.0,,,1.0,6.0,,,2.0,1.0
5604,0.0,5.0,,,0.0,6.0,,,1.0,1.0
5605,1.0,5.0,1.0,2.0,,,,,0.0,1.0
5606,0.0,5.0,,,0.0,5.0,,,1.0,1.0
5607,0.0,5.0,,,1.0,5.0,,,1.0,1.0
5608,0.0,5.0,,,,,,,1.0,1.0
5609,0.0,5.0,,,,,,,1.0,1.0
5610,0.0,5.0,,,,,,,1.0,1.0
5611,0.0,6.0,,,1.0,6.0,,,2.0,1.0
5612,0.0,6.0,,,2.0,6.0,,,2.0,1.0
5613,1.0,6.0,,,3.0,6.0,,,0.0,1.0
5614,1.0,6.0,,,4.0,6.0,,,0.0,1.0
5615,1.0,6.0,,,3.0,6.0,,,0.0,1.0
5616,2.0,6.0,,,4.0,6.0,,,0.0,1.0
5617,2.0,6.0,,,4.0,6.0,,,0.0,1.0
5618,2.0,6.0,,,3.0,6.0,,,0.0,1.0
5619,1.0,6.0,,,3.0,6.0,,,0.0,1.0
5620,1.0,5.0,,,,,,,0.0,1.0
5621,1.0,4.0,,,,,4.0,4.0,0.0,1.0
5622,0.0,4.0,,,,,3.0,4.0,1.0,1.0
5623,0.0,4.0,,,,,,,1.0,0.0
5624,0.0,5.0,,,,,,,1.0,1.0
5625,0.0,5.0,,,,,,,1.0,1.0
5626,1.0,5.0,,,1.0,6.0,,,1.0,0.0
5627,2.0,5.0,,,,,2.0,3.0,1.0,1.0
5628,2.0,4.0,,,,,2.0,3.0,1.0,1.0
5629,1.0,4.0,,,1.0,5.0,,,0.0,1.0
5630,1.0,5.0,,,2.0,5.0,,,0.0,1.0
5631,1.0,4.0,,,,,4.0,4.0,0.0,1.0
5632,0.0,4.0,,,,,,,3.0,1.0
5633,0.0,4.0,,,,,,,3.0,1.0
5634,1.0,4.0,,,1.0,5.0,,,0.0,1.0
5635,1.0,3.0,,,1.0,4.0,,,0.0,1.0
5636,1.0,3.0,,,,,,,0.0,1.0
5637,1.0,3.0,,,,,,,0.0,1.0
5638,1.0,3.0,,,,,,,0.0,1.0
5639,2.0,3.0,,,,,4.0,3.0,0.0,1.0
5640,2.0,2.0,,,,,,,0.0,1.0
5641,1.0,2.0,,,,,,,0.0,1.0
5642,2.0,2.0,,,,,,,0.0,1.0
5643,2.0,3.0,,,,,,,0.0,1.0
5644,2.0,4.0,,,,,,,0.0,1.0
5645,2.0,5.0,,,,,,,1.0,1.0
5646,2.0,6.0,,,3.0,6.0,,,0.0,1.0
5647,1.0,6.0,,,2.0,6.0,,,0.0,0.0
5648,1.0,6.0,,,2.0,6.0,,,0.0,1.0
5649,1.0,6.0,,,2.0,6.0,,,0.0,0.0
5650,2.0,6.0,,,3.0,6.0,,,0.0,1.0
5651,2.0,6.0,,,,,2.0,0.0,0.0,1.0
5652,3.0,6.0,,,3.0,4.0,,,2.0,0.0
5653,2.0,6.0,,,,,,,0.0,1.0
5654,3.0,6.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,1.0
5655,3.0,6.0,3.0,3.0,,,,,2.0,1.0
5656,3.0,5.0,,,3.0,4.0,,,1.0,1.0
5657,2.0,5.0,2.0,2.0,3.0,5.0,2.0,0.0,1.0,1.0
5658,2.0,5.0,,,,,2.0,1.0,1.0,1.0
5659,3.0,5.0,,,,,,,1.0,2.0
5660,3.0,4.0,,,3.0,4.0,,,1.0,1.0
5661,4.0,4.0,,,2.0,4.0,,,2.0,1.0
5662,4.0,5.0,,,2.0,5.0,,,1.0,1.0
5663,4.0,5.0,,,1.0,5.0,,,1.0,1.0
5664,3.0,5.0,,,0.0,5.0,,,1.0,1.0
5665,3.0,6.0,,,,,,,2.0,1.0
5666,3.0,6.0,,,0.0,6.0,,,2.0,1.0
5667,3.0,5.0,,,,,,,1.0,1.0
5668,4.0,5.0,,,,,,,1.0,1.0
5669,5.0,5.0,,,,,,,2.0,1.0
5670,5.0,6.0,,,2.0,6.0,,,2.0,1.0
5671,6.0,6.0,,,3.0,6.0,,,0.0,1.0
5672,6.0,6.0,,,2.0,6.0,,,0.0,1.0
5673,5.0,6.0,,,2.0,6.0,,,2.0,1.0
5674,5.0,6.0,,,,,,,2.0,1.0
5675,5.0,6.0,,,2.0,6.0,,,2.0,1.0
5676,4.0,6.0,,,2.0,6.0,,,2.0,1.0
5677,4.0,6.0,,,2.0,6.0,,,2.0,1.0
5678,4.0,5.0,,,,,,,1.0,1.0
5679,4.0,5.0,,,,,,,1.0,1.0
5680,4.0,4.0,3.0,4.0,,,,,1.0,0.0
5681,4.0,3.0,,,,,,,2.0,0.0
5682,3.0,3.0,,,,,,,2.0,0.0
5683,2.0,3.0,1.0,3.0,0.0,3.0,,,1.0,0.0
5684,1.0,3.0,1.0,3.0,,,,,1.0,0.0
5685,1.0,4.0,1.0,3.0,,,,,1.0,0.0
5686,1.0,5.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0
5687,1.0,6.0,1.0,5.0,,,1.0,2.0,0.0,3.0
5688,0.0,6.0,,,0.0,3.0,,,2.0,3.0
5689,0.0,6.0,,,0.0,2.0,,,2.0,3.0
5690,0.0,6.0,0.0,4.0,0.0,2.0,,,2.0,3.0
5691,0.0,6.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,3.0
5692,0.0,6.0,,,,,,,2.0,3.0
5693,0.0,6.0,,,,,,,2.0,3.0
5694,0.0,6.0,,,0.0,2.0,,,2.0,0.0
5695,0.0,6.0,,,0.0,2.0,,,2.0,0.0
5696,0.0,6.0,,,0.0,3.0,,,2.0,0.0
5697,0.0,6.0,,,,,0.0,2.0,2.0,0.0
5698,0.0,6.0,,,,,0.0,2.0,2.0,3.0
5699,0.0,6.0,,,0.0,2.0,0.0,2.0,2.0,0.0
5700,1.0,6.0,,,1.0,2.0,,,2.0,3.0
5701,0.0,6.0,,,,,0.0,3.0,2.0,3.0
5702,0.0,6.0,2.0,6.0,,,0.0,4.0,2.0,3.0
5703,0.0,6.0,3.0,6.0,0.0,2.0,,,2.0,3.0
5704,0.0,6.0,,,0.0,1.0,0.0,4.0,2.0,3.0
5705,1.0,6.0,,,,,,,2.0,0.0
5706,1.0,6.0,,,,,1.0,5.0,0.0,0.0
5707,1.0,6.0,,,,,,,2.0,0.0
5708,1.0,6.0,4.0,6.0,,,0.0,6.0,2.0,0.0
5709,0.0,6.0,5.0,6.0,0.0,4.0,0.0,6.0,2.0,0.0
5710,0.0,6.0,5.0,6.0,0.0,4.0,0.0,6.0,2.0,0.0
5711,0.0,6.0,5.0,6.0,0.0,3.0,0.0,6.0,2.0,0.0
5712,0.0,6.0,5.0,6.0,,,1.0,6.0,3.0,0.0
5713,0.0,6.0,5.0,6.0,,,,,2.0,0.0
5714,1.0,6.0,4.0,6.0,,,1.0,5.0,0.0,3.0
5715,1.0,6.0,4.0,6.0,,,1.0,5.0,0.0,3.0
5716,1.0,6.0,,,1.0,3.0,1.0,5.0,0.0,0.0
5717,1.0,6.0,,,1.0,4.0,1.0,5.0,0.0,0.0
5718,1.0,6.0,,,1.0,5.0,1.0,5.0,0.0,0.0
5719,1.0,6.0,,,,,1.0,6.0,0.0,0.0
5720,1.0,6.0,,,2.0,6.0,1.0,5.0,0.0,0.0
5721,2.0,6.0,,,2.0,6.0,,,2.0,0.0
5722,2.0,5.0,4.0,5.0,2.0,5.0,1.0,5.0,2.0,0.0
5723,2.0,6.0,,,,,2.0,5.0,0.0,0.0
5724,2.0,6.0,,,,,2.0,4.0,0.0,0.0
5725,2.0,6.0,6.0,6.0,,,2.0,3.0,0.0,0.0
5726,2.0,6.0,,,,,,,2.0,0.0
5727,3.0,6.0,,,0.0,6.0,,,2.0,0.0
5728,4.0,6.0,,,0.0,6.0,,,2.0,0.0
5729,4.0,6.0,,,0.0,6.0,,,2.0,0.0
5730,5.0,6.0,,,1.0,6.0,,,2.0,0.0
5731,5.0,6.0,,,2.0,6.0,,,2.0,0.0
5732,5.0,6.0,,,2.0,6.0,,,2.0,0.0
5733,5.0,6.0,,,,,,,2.0,0.0
5734,5.0,5.0,6.0,5.0,,,,,2.0,0.0
5735,4.0,5.0,,,,,,,1.0,0.0
5736,5.0,5.0,5.0,6.0,,,,,1.0,0.0
5737,5.0,4.0,,,,,,,1.0,0.0
5738,6.0,4.0,6.0,6.0,,,,,1.0,0.0
5739,6.0,3.0,6.0,6.0,,,5.0,3.0,1.0,0.0
5740,5.0,3.0,,,0.0,3.0,5.0,4.0,3.0,0.0
5741,6.0,3.0,6.0,6.0,,,5.0,3.0,1.0,0.0
5742,6.0,2.0,6.0,6.0,,,,,3.0,0.0
5743,6.0,3.0,,,,,5.0,3.0,1.0,0.0
5744,5.0,3.0,5.0,5.0,,,5.0,4.0,3.0,0.0
5745,4.0,3.0,,,,,,,3.0,0.0
5746,4.0,3.0,,,,,,,0.0,0.0
5747,3.0,3.0,,,,,5.0,3.0,0.0,0.0
5748,4.0,3.0,,,,,5.0,3.0,0.0,0.0
5749,4.0,4.0,,,,,5.0,4.0,0.0,0.0
5750,3.0,4.0,,,3.0,5.0,,,0.0,0.0
5751,4.0,4.0,,,3.0,4.0,,,0.0,0.0
5752,4.0,3.0,,,4.0,4.0,4.0,3.0,0.0,0.0
5753,4.0,4.0,,,5.0,4.0,4.0,3.0,1.0,0.0
5754,4.0,3.0,,,,,5.0,3.0,0.0,3.0
5755,3.0,3.0,,,,,6.0,3.0,0.0,3.0
5756,3.0,2.0,,,,,,,0.0,3.0
5757,2.0,2.0,,,,,,,0.0,1.0
5758,1.0,2.0,,,,,,,0.0,1.0
5759,0.0,2.0,,,,,5.0,2.0,1.0,1.0
5760,0.0,3.0,6.0,3.0,,,,,1.0,1.0
5761,0.0,3.0,6.0,3.0,,,,,1.0,1.0
5762,0.0,2.0,,,,,5.0,2.0,1.0,1.0
5763,0.0,1.0,,,,,,,3.0,1.0
5764,0.0,1.0,,,,,6.0,1.0,1.0,1.0
5765,0.0,1.0,,,,,,,1.0,0.0
5766,0.0,0.0,,,,,6.0,0.0,1.0,1.0
5767,0.0,0.0,,,,,5.0,0.0,1.0,1.0
5768,0.0,0.0,,,,,,,1.0,1.0
5769,0.0,0.0,,,,,5.0,0.0,1.0,1.0
5770,0.0,0.0,,,,,4.0,0.0,1.0,2.0
5771,1.0,0.0,,,,,3.0,0.0,0.0,2.0
5772,1.0,0.0,,,,,2.0,0.0,0.0,0.0
5773,0.0,0.0,,,,,3.0,0.0,1.0,0.0
5774,1.0,0.0,,,,,3.0,0.0,0.0,0.0
5775,1.0,1.0,4.0,1.0,,,,,0.0,1.0
5776,0.0,1.0,,,,,,,1.0,1.0
5777,0.0,1.0,4.0,1.0,,,,,1.0,1.0
5778,0.0,1.0,4.0,1.0,,,4.0,1.0,1.0,1.0
5779,0.0,1.0,,,,,,,3.0,1.0
5780,0.0,0.0,,,,,,,1.0,1.0
5781,0.0,1.0,,,,,,,3.0,0.0
5782,0.0,0.0,,,,,,,1.0,0.0
5783,0.0,0.0,,,,,,,1.0,0.0
5784,0.0,0.0,,,,,,,1.0,0.0
5785,0.0,0.0,,,,,,,1.0,0.0
5786,0.0,0.0,,,,,,,1.0,0.0
5787,0.0,0.0,,,,,3.0,0.0,1.0,0.0
5788,0.0,0.0,4.0,0.0,,,2.0,0.0,1.0,1.0
5789,0.0,0.0,4.0,0.0,,,,,1.0,1.0
5790,1.0,0.0,5.0,0.0,,,,,0.0,0.0
5791,1.0,1.0,,,,,,,0.0,0.0
5792,2.0,1.0,,,,,2.0,1.0,0.0,0.0
5793,2.0,2.0,,,3.0,2.0,2.0,1.0,1.0,0.0
5794,2.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0
5795,3.0,1.0,,,3.0,2.0,2.0,1.0,2.0,0.0
5796,3.0,2.0,,,4.0,2.0,,,1.0,0.0
5797,3.0,2.0,,,,,,,1.0,0.0
5798,3.0,2.0,,,,,,,1.0,0.0
5799,2.0,2.0,,,,,2.0,1.0,1.0,0.0
5800,2.0,1.0,,,5.0,1.0,3.0,1.0,0.0,0.0
5801,3.0,1.0,6.0,1.0,,,3.0,0.0,1.0,0.0
5802,3.0,1.0,,,5.0,1.0,3.0,0.0,1.0,0.0
5803,3.0,1.0,,,5.0,1.0,3.0,0.0,1.0,1.0
5804,2.0,1.0,5.0,1.0,,,,,0.0,1.0
5805,2.0,1.0,,,5.0,1.0,2.0,0.0,1.0,3.0
5806,1.0,1.0,,,,,1.0,0.0,1.0,0.0
5807,2.0,1.0,,,,,1.0,1.0,2.0,3.0
5808,3.0,1.0,,,6.0,1.0,1.0,1.0,2.0,3.0
5809,3.0,2.0,,,,,1.0,2.0,2.0,3.0
5810,3.0,1.0,,,,,1.0,1.0,2.0,3.0
5811,3.0,0.0,3.0,3.0,5.0,0.0,,,2.0,3.0
5812,3.0,0.0,3.0,2.0,,,,,2.0,2.0
5813,3.0,0.0,3.0,1.0,,,,,2.0,2.0
5814,3.0,0.0,3.0,1.0,3.0,1.0,,,2.0,0.0
5815,2.0,0.0,,,2.0,1.0,,,2.0,0.0
5816,2.0,1.0,4.0,1.0,1.0,1.0,,,2.0,0.0
5817,2.0,0.0,,,2.0,1.0,,,2.0,0.0
5818,2.0,1.0,,,1.0,1.0,,,2.0,0.0
5819,3.0,1.0,3.0,3.0,0.0,1.0,,,2.0,0.0
5820,2.0,1.0,2.0,3.0,0.0,1.0,,,2.0,0.0
5821,2.0,0.0,2.0,2.0,0.0,0.0,,,2.0,0.0
5822,3.0,0.0,3.0,2.0,0.0,0.0,,,2.0,0.0
5823,3.0,0.0,3.0,3.0,0.0,0.0,,,2.0,0.0
5824,2.0,0.0,,,0.0,0.0,,,2.0,3.0
5825,1.0,0.0,,,1.0,0.0,,,2.0,3.0
5826,1.0,0.0,,,0.0,0.0,,,2.0,0.0
5827,1.0,1.0,,,,,1.0,1.0,0.0,3.0
5828,2.0,1.0,2.0,4.0,,,,,2.0,3.0
5829,3.0,1.0,3.0,4.0,,,,,2.0,3.0
5830,4.0,1.0,,,0.0,1.0,,,2.0,0.0
5831,4.0,2.0,4.0,4.0,,,,,2.0,0.0
5832,4.0,3.0,4.0,3.0,,,,,2.0,0.0
5833,4.0,2.0,,,,,,,2.0,0.0
5834,4.0,2.0,,,,,,,2.0,0.0
5835,3.0,2.0,,,,,,,2.0,3.0
5836,3.0,2.0,,,,,,,2.0,3.0
5837,3.0,1.0,,,,,3.0,3.0,3.0,3.0
5838,4.0,1.0,,,,,4.0,3.0,3.0,3.0
5839,4.0,0.0,,,,,,,2.0,3.0
5840,4.0,0.0,,,,,,,2.0,3.0
5841,4.0,0.0,,,,,4.0,3.0,0.0,3.0
5842,4.0,0.0,,,,,,,0.0,3.0
5843,5.0,0.0,,,0.0,0.0,5.0,2.0,0.0,3.0
5844,4.0,0.0,4.0,6.0,,,,,0.0,3.0
5845,4.0,0.0,,,,,,,0.0,3.0
5846,4.0,0.0,,,,,,,0.0,3.0
5847,3.0,0.0,,,,,,,0.0,0.0
5848,3.0,1.0,,,2.0,1.0,,,0.0,3.0
5849,2.0,1.0,,,2.0,1.0,,,0.0,3.0
5850,2.0,1.0,,,3.0,1.0,,,0.0,3.0
5851,3.0,1.0,,,2.0,1.0,,,0.0,3.0
5852,3.0,1.0,,,,,,,0.0,3.0
5853,4.0,1.0,,,,,6.0,1.0,0.0,0.0
5854,4.0,2.0,4.0,5.0,1.0,2.0,6.0,2.0,0.0,0.0
5855,4.0,1.0,,,,,,,0.0,0.0
5856,3.0,1.0,,,,,,,0.0,0.0
5857,3.0,0.0,,,,,,,0.0,0.0
5858,2.0,0.0,,,,,,,0.0,0.0
5859,2.0,1.0,,,2.0,1.0,,,0.0,3.0
5860,2.0,0.0,,,2.0,0.0,,,0.0,3.0
5861,1.0,0.0,,,2.0,0.0,,,0.0,3.0
5862,2.0,0.0,,,2.0,1.0,,,0.0,0.0
5863,2.0,0.0,,,2.0,2.0,,,0.0,0.0
5864,2.0,1.0,,,,,,,0.0,0.0
5865,1.0,1.0,,,,,,,0.0,0.0
5866,1.0,2.0,,,,,,,0.0,3.0
5867,0.0,2.0,,,,,,,3.0,3.0
5868,1.0,2.0,,,1.0,1.0,,,0.0,0.0
5869,0.0,2.0,,,,,,,3.0,0.0
5870,1.0,2.0,,,1.0,1.0,,,0.0,0.0
5871,0.0,2.0,,,1.0,2.0,,,3.0,0.0
5872,1.0,2.0,,,1.0,3.0,,,0.0,0.0
5873,1.0,1.0,,,,,,,0.0,0.0
5874,1.0,1.0,,,,,,,0.0,0.0
5875,2.0,1.0,,,0.0,1.0,,,0.0,0.0
5876,1.0,1.0,,,1.0,1.0,,,0.0,0.0
5877,1.0,1.0,,,1.0,0.0,,,0.0,0.0
5878,2.0,1.0,,,1.0,1.0,,,0.0,0.0
5879,3.0,1.0,,,,,,,3.0,0.0
5880,3.0,1.0,6.0,1.0,1.0,1.0,,,3.0,0.0
5881,3.0,1.0,6.0,1.0,0.0,1.0,3.0,4.0,3.0,0.0
5882,2.0,1.0,6.0,1.0,,,,,3.0,0.0
5883,2.0,0.0,6.0,0.0,1.0,0.0,,,0.0,0.0
5884,3.0,0.0,5.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0
5885,3.0,0.0,4.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0
5886,3.0,0.0,5.0,0.0,3.0,0.0,,,0.0,0.0
5887,4.0,0.0,5.0,0.0,2.0,0.0,,,2.0,0.0
5888,4.0,0.0,4.0,0.0,,,,,2.0,0.0
5889,4.0,0.0,4.0,0.0,,,,,2.0,0.0
5890,4.0,1.0,4.0,1.0,,,,,2.0,0.0
5891,4.0,2.0,,,2.0,2.0,,,2.0,0.0
5892,4.0,2.0,,,,,,,2.0,0.0
5893,4.0,2.0,4.0,0.0,2.0,2.0,,,3.0,0.0
5894,4.0,2.0,4.0,1.0,,,4.0,4.0,3.0,0.0
5895,4.0,2.0,,,,,4.0,5.0,3.0,0.0
5896,3.0,2.0,3.0,2.0,,,,,3.0,0.0
5897,3.0,1.0,3.0,2.0,2.0,1.0,3.0,4.0,3.0,0.0
5898,3.0,1.0,,,1.0,1.0,,,3.0,0.0
5899,3.0,1.0,3.0,2.0,1.0,1.0,,,3.0,0.0
5900,3.0,2.0,3.0,1.0,,,,,2.0,0.0
5901,3.0,1.0,2.0,1.0,1.0,1.0,,,3.0,0.0
5902,4.0,1.0,1.0,1.0,0.0,1.0,,,3.0,0.0
5903,5.0,1.0,0.0,1.0,,,,,3.0,3.0
5904,5.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0
5905,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0
5906,6.0,0.0,,,0.0,0.0,,,0.0,3.0
5907,6.0,0.0,,,0.0,0.0,,,0.0,3.0
5908,5.0,0.0,,,1.0,0.0,,,2.0,3.0
5909,5.0,0.0,,,,,,,2.0,2.0
5910,5.0,1.0,0.0,1.0,2.0,1.0,,,3.0,2.0
5911,5.0,1.0,1.0,1.0,1.0,1.0,,,3.0,0.0
5912,4.0,1.0,,,,,4.0,3.0,3.0,0.0
5913,4.0,1.0,,,1.0,1.0,4.0,3.0,3.0,2.0
5914,5.0,1.0,,,2.0,1.0,,,2.0,2.0
5915,5.0,0.0,,,,,,,2.0,3.0
5916,5.0,0.0,,,1.0,0.0,,,2.0,3.0
5917,5.0,0.0,,,,,,,2.0,3.0
5918,6.0,0.0,,,,,,,0.0,2.0
5919,6.0,0.0,,,,,,,0.0,2.0
5920,6.0,0.0,,,2.0,0.0,,,0.0,3.0
5921,6.0,0.0,,,2.0,0.0,,,0.0,2.0
5922,6.0,0.0,,,3.0,0.0,,,0.0,2.0
5923,6.0,0.0,,,2.0,0.0,,,0.0,2.0
5924,5.0,0.0,,,2.0,0.0,,,2.0,2.0
5925,5.0,0.0,,,2.0,0.0,,,2.0,3.0
5926,6.0,0.0,2.0,0.0,1.0,0.0,,,0.0,0.0
5927,5.0,0.0,,,,,,,2.0,0.0
5928,5.0,0.0,,,,,,,2.0,0.0
5929,5.0,0.0,,,,,,,2.0,0.0
5930,6.0,0.0,,,,,,,0.0,0.0
5931,6.0,0.0,2.0,0.0,,,,,0.0,1.0
5932,5.0,0.0,3.0,0.0,2.0,0.0,5.0,5.0,0.0,0.0
5933,5.0,0.0,3.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0
5934,5.0,1.0,,,,,5.0,6.0,3.0,0.0
5935,5.0,2.0,,,,,,,3.0,0.0
5936,6.0,2.0,,,,,6.0,6.0,3.0,0.0
5937,6.0,2.0,,,,,,,3.0,0.0
5938,5.0,2.0,,,,,5.0,6.0,3.0,0.0
5939,5.0,2.0,5.0,1.0,,,5.0,6.0,3.0,0.0
5940,4.0,2.0,,,,,4.0,6.0,3.0,0.0
5941,4.0,2.0,4.0,0.0,,,,,3.0,0.0
5942,4.0,2.0,,,,,,,3.0,0.0
5943,4.0,3.0,4.0,0.0,,,4.0,6.0,3.0,0.0
5944,4.0,4.0,4.0,0.0,,,,,3.0,0.0
5945,5.0,4.0,,,,,5.0,6.0,3.0,0.0
5946,4.0,4.0,4.0,0.0,,,,,0.0,0.0
5947,4.0,3.0,,,,,,,3.0,0.0
5948,4.0,3.0,,,,,,,3.0,0.0
5949,3.0,3.0,,,,,,,0.0,0.0
5950,3.0,4.0,,,,,,,0.0,0.0
5951,4.0,4.0,,,,,,,0.0,0.0
5952,3.0,4.0,,,,,,,0.0,0.0
5953,3.0,3.0,,,,,,,0.0,0.0
5954,4.0,3.0,,,,,,,3.0,0.0
5955,4.0,2.0,4.0,0.0,,,4.0,6.0,3.0,0.0
5956,4.0,1.0,4.0,0.0,,,4.0,6.0,3.0,0.0
5957,4.0,0.0,4.0,1.0,2.0,0.0,4.0,6.0,0.0,0.0
5958,4.0,0.0,4.0,0.0,,,,,2.0,0.0
5959,5.0,0.0,4.0,0.0,,,,,2.0,0.0
5960,5.0,0.0,4.0,0.0,,,,,2.0,0.0
5961,6.0,0.0,3.0,0.0,1.0,0.0,,,0.0,0.0
5962,6.0,0.0,3.0,0.0,,,,,0.0,0.0
5963,6.0,0.0,,,1.0,0.0,,,0.0,0.0
